Experiment ID	Library ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	Sex	Strain	Expression mapped anatomical entity ID	Expression mapped anatomical entity name	Expression mapped stage ID	Expression mapped stage name	Expression mapped sex	Expression mapped strain	Platform ID	Protocol	Library type	Library orientation	TMM normalization factor	TPM expression threshold	Read count	Mapped read count	Min. read length	Max. read length	All genes percent present	Protein coding genes percent present	Intergenic regions percent present	Distinct rank count	Max rank in the expression mapped condition	Run IDs	Data source	Data source URL	Bgee normalized data URL	Raw file URL
ERP104395	ERX2187542	UBERON:0002370	"thymus"	UBERON:0018241	"prime adult stage"	male	"Wistar Han"	UBERON:0002370	"thymus"	UBERON:0018241	"prime adult stage"	male	"Wistar Han"	Illumina HiSeq 2000	polyA	single	NA	1.691343	0.489524	20976848	13914813	50	50	47.40	65.02	3.97	18426	NA	ERR2130690	SRA	https://www.ncbi.nlm.nih.gov/sra/ERX2187542	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_ERP104395.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=ERX2187542
GSE41637	SRX196302	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	1.134240	0.243864	116656722	91878524	77	77	54.51	67.75	3.71	20732	NA	SRR594431	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196302	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196302
GSE41637	SRX196293	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	0.963237	0.213266	114089612	94537456	50	50	51.34	65.45	4.08	19577	NA	SRR594422	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196293	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196293
GSE41637	SRX196311	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0000082	"adult mammalian kidney"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	1.114776	0.649837	40114787	21225596	40	40	43.02	60.39	2.08	16749	NA	SRR594440	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196311	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196311
GSE41637	SRX196307	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"BN/SsNHsd"	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	0.915018	0.587433	114820645	87198303	77	77	56.59	64.45	5.44	23081	NA	SRR594436	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196307	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196307
GSE41637	SRX196298	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"Fischer 344/Crl"	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	0.860622	0.162138	115244483	89416430	50	50	57.72	71.42	4.16	21321	NA	SRR594427	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196298	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196298
GSE41637	SRX196316	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"Sprague-Dawley"	UBERON:0000473	"testis"	UBERON:0000113	"post-juvenile"	male	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	0.918188	0.416306	40207033	24286139	40	40	48.37	65.16	2.44	18385	NA	SRR594445	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196316	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196316
GSE41637	SRX196301	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	0.774145	0.137406	67008998	55209166	80	80	51.05	64.55	3.45	18958	NA	SRR594430	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196301	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196301
GSE41637	SRX196292	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	0.741623	0.298183	35802852	17249560	40	40	41.23	57.80	2.49	15973	NA	SRR594421	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196292	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196292
GSE41637	SRX196310	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0000948	"heart"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	0.826447	0.338348	25869367	12393465	40	40	42.07	58.87	2.12	15916	NA	SRR594439	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196310	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196310
GSE41637	SRX196299	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	1.309254	0.429383	96368839	67648642	80	80	57.25	68.69	4.16	21409	NA	SRR594428	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196299	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196299
GSE41637	SRX196290	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	1.272727	0.508464	119038900	84559074	80	80	56.69	68.49	3.96	21392	NA	SRR594419	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196290	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196290
GSE41637	SRX196308	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0000955	"brain"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	1.280048	0.775711	32262802	14846233	40	40	45.02	63.05	3.11	17373	NA	SRR594437	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196308	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196308
GSE41637	SRX196305	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	0.576225	0.115024	65129431	53313071	80	80	50.00	64.21	3.70	18662	NA	SRR594434	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196305	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196305
GSE41637	SRX196296	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	0.527177	0.203742	37154959	21098423	40	40	41.12	57.78	2.54	15576	NA	SRR594425	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196296	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196296
GSE41637	SRX196314	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0001134	"skeletal muscle tissue"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	0.422742	0.141711	41026885	24935916	40	40	41.14	58.14	1.75	15281	NA	SRR594443	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196314	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196314
GSE41637	SRX196300	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	1.522041	0.296286	73664290	55284909	80	80	55.30	69.21	3.24	20635	NA	SRR594429	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196300	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196300
GSE41637	SRX196291	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	1.439963	0.596042	112971298	74983089	50	50	51.59	64.32	4.06	20864	NA	SRR594420	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196291	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196291
GSE41637	SRX196309	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0001155	"colon"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	1.199970	0.534679	33871058	15346564	40	40	43.87	61.50	2.60	17296	NA	SRR594438	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196309	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196309
GSE41637	SRX196304	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	1.598421	0.533276	84087214	59498252	80	80	55.16	68.13	3.28	20827	NA	SRR594433	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196304	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196304
GSE41637	SRX196295	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	1.546335	0.631865	117269672	83177668	50	50	53.51	66.07	3.85	21028	NA	SRR594424	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196295	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196295
GSE41637	SRX196313	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0002048	"lung"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	1.630368	0.966701	20835407	9827160	40	40	44.53	62.44	2.38	17005	NA	SRR594442	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196313	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196313
GSE41637	SRX196306	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	1.429978	0.359089	112500969	79469999	77	77	53.41	65.40	3.47	20843	NA	SRR594435	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196306	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196306
GSE41637	SRX196297	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina HiSeq 2000	polyA	paired	NA	1.549699	0.443200	108073128	73025932	50	50	53.10	64.80	3.96	21017	NA	SRR594426	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196297	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196297
GSE41637	SRX196315	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0002106	"spleen"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	1.426696	0.465206	29882026	14051187	40	40	43.44	60.49	2.45	16871	NA	SRR594444	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196315	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196315
GSE41637	SRX196303	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	NA	"BN/SsNHsd"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	not annotated	"BN/SsNHsd"	Illumina HiSeq 2000	polyA	paired	NA	0.498240	0.137843	131658529	110140822	80	80	49.50	61.94	3.71	19209	NA	SRR594432	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196303	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196303
GSE41637	SRX196294	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	NA	"Fischer 344/Crl"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	not annotated	"Fischer 344/Crl"	Illumina Genome Analyzer IIx	polyA	paired	NA	1.000000	0.320721	26181362	16515902	36	36	39.99	56.00	2.43	15638	NA	SRR594423	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196294	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196294
GSE41637	SRX196312	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	NA	"Sprague-Dawley"	UBERON:0002107	"liver"	UBERON:0000113	"post-juvenile"	not annotated	"Sprague-Dawley"	Illumina HiSeq 2000	polyA	paired	NA	0.523353	0.357980	42043440	22906233	40	40	38.38	53.96	2.36	15632	NA	SRR594441	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX196312	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_GSE41637.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX196312
SRP029760	SRX386111	UBERON:0000473	"testis"	RnorDv:0000018	"3-month-old stage (rat)"	male	"Brown Norway"	UBERON:0000473	"testis"	UBERON:0018241	"prime adult stage"	male	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.075424	0.658961	33542814	24443579	101	101	52.68	66.61	5.44	21073	NA	SRR1041777	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386111	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386111
SRP029760	SRX386104	UBERON:0000948	"heart"	RnorDv:0000017	"11-week-old stage (rat)"	female	"Brown Norway"	UBERON:0000948	"heart"	UBERON:0018241	"prime adult stage"	female	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	0.710621	0.091778	26302354	21463088	101	101	47.19	64.66	3.40	17297	NA	SRR1041770	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386104	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386104
SRP029760	SRX386105	UBERON:0000948	"heart"	RnorDv:0000018	"3-month-old stage (rat)"	male	"Brown Norway"	UBERON:0000948	"heart"	UBERON:0018241	"prime adult stage"	male	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	0.690043	0.079972	35058694	28851677	101	101	47.72	65.33	3.61	17256	NA	SRR1041771	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386105	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386105
SRP029760	SRX386110	UBERON:0000992	"ovary"	RnorDv:0000017	"11-week-old stage (rat)"	female	"Brown Norway"	UBERON:0000992	"ovary"	UBERON:0018241	"prime adult stage"	female	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.741061	0.351954	21060447	15502937	101	101	50.20	68.62	3.77	18792	NA	SRR1041776	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386110	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386110
SRP029760	SRX386100	UBERON:0001870	"frontal cortex"	RnorDv:0000017	"11-week-old stage (rat)"	female	"Brown Norway"	UBERON:0001870	"frontal cortex"	UBERON:0018241	"prime adult stage"	female	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.359255	0.346532	28897182	19910734	101	101	50.34	67.99	3.95	18649	NA	SRR1041766	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386100	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386100
SRP029760	SRX386101	UBERON:0001870	"frontal cortex"	RnorDv:0000018	"3-month-old stage (rat)"	male	"Brown Norway"	UBERON:0001870	"frontal cortex"	UBERON:0018241	"prime adult stage"	male	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.290235	0.279948	33437741	24061664	101	101	50.93	69.34	4.25	18952	NA	SRR1041767	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386101	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386101
SRP029760	SRX386102	UBERON:0002037	"cerebellum"	RnorDv:0000017	"11-week-old stage (rat)"	female	"Brown Norway"	UBERON:0002037	"cerebellum"	UBERON:0018241	"prime adult stage"	female	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.353599	0.342898	18342078	13318055	101	101	50.77	69.44	3.78	18422	NA	SRR1041768	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386102	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386102
SRP029760	SRX386103	UBERON:0002037	"cerebellum"	RnorDv:0000018	"3-month-old stage (rat)"	male	"Brown Norway"	UBERON:0002037	"cerebellum"	UBERON:0018241	"prime adult stage"	male	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	1.434694	0.488873	24967326	16540027	101	101	47.19	64.57	3.95	18194	NA	SRR1041769	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386103	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386103
SRP029760	SRX386108	UBERON:0002107	"liver"	RnorDv:0000017	"11-week-old stage (rat)"	female	"Brown Norway"	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	female	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	0.552438	0.150759	23597799	19663594	101	101	44.76	61.91	3.47	17007	NA	SRR1041774	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386108	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386108
SRP029760	SRX386109	UBERON:0002107	"liver"	RnorDv:0000018	"3-month-old stage (rat)"	male	"Brown Norway"	UBERON:0002107	"liver"	UBERON:0018241	"prime adult stage"	male	"Brown Norway"	Illumina HiSeq 2000	polyA	single	NA	0.481678	0.154189	26289552	21609791	101	101	42.38	58.34	3.57	15994	NA	SRR1041775	GEO	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX386109	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Rattus_norvegicus/Rattus_norvegicus_RNA-Seq_read_counts_TPM_FPKM_SRP029760.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX386109
